date,pm25,pm10,no2,co,so2,o3,x,y,z,AQI_Total
2020-10-04,6.544444333333334,12.0,10.833333,0.1978335,0.0270835,0.026706,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.0
2020-10-07,5.3500000000000005,13.0,7.954545,0.1866775,0.1937499999999999,0.033412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.0
2020-10-10,5.166666666666667,9.0,7.75,0.191935,0.16875,0.035529,0.2396795163934998,-0.6993534686516817,0.6733932397241892,9.0
2020-10-13,5.480555666666668,17.0,4.0,0.161362,0.1045455,0.016059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,17.0
2020-10-22,4.311111,13.0,12.291667,0.2549785,0.1708335,0.018647,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.0
2020-10-25,5.433333333333334,11.0,5.166667,0.1615725,0.0791665,0.024412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,11.0
2020-10-28,4.091666666666666,10.0,9.875,0.2205145,0.1604165,0.009235,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.0
2020-11-12,2.463889,10.5,4.833333,0.1670075,0.2229165,0.017765,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.5
2020-11-15,6.552777666666667,7.0,13.166667,0.2734205,0.26875,0.029647,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.166667
2020-11-18,4.786111,10.0,10.166667,0.189587,0.09375,0.022588,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.166667
2020-11-21,8.674999999999999,18.0,8.958333,0.2519274999999999,0.2166665,0.023294,0.2396795163934998,-0.6993534686516817,0.6733932397241892,18.0
2020-11-24,3.0944443333333336,12.0,10.791667,0.2031955,0.1208335,0.019235,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.0
2020-11-30,8.088889,10.0,12.458333,0.337315,0.4083335,0.031647,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.458333
2020-12-03,4.913889,8.0,7.208333,0.2407355,0.2625,0.017471,0.2396795163934998,-0.6993534686516817,0.6733932397241892,8.0
2020-12-06,4.263889,6.5,8.541667,0.181565,0.23125,0.023824,0.2396795163934998,-0.6993534686516817,0.6733932397241892,8.541667
2020-12-15,6.344444333333333,9.0,17.666667,0.205471,0.1854164999999999,0.025059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,17.666667
2020-12-18,5.163889,6.0,8.0,0.3295034999999999,0.3895834999999999,0.015412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,8.0
2020-12-27,7.013889,8.0,4.333333,0.2702354999999999,0.1958335,0.012882,0.2396795163934998,-0.6993534686516817,0.6733932397241892,8.0
2020-12-30,3.155555666666667,9.5,10.083333,0.2516919999999999,0.1770835,0.027176,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.083333
2020-06-30,4.7691668,10.0,1.020833,0.109325,0.6951295,0.022706,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-07-01,3.5239585,8.0,0.9,0.1215665,0.7020835000000001,0.019412,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-07-02,3.6135415,8.0,1.141667,0.1456655,0.799675,0.018941,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-07-03,7.2533334,15.0,1.004167,0.148675,0.7166665,0.026294,0.23403410125607996,-0.6946217011481527,0.680241671572174,15.0
2020-07-04,7.81041675,15.0,1.16875,0.1287085,0.7666664999999999,0.024588,0.23403410125607996,-0.6946217011481527,0.680241671572174,15.0
2020-08-07,4.884375,10.0,1.95,0.1640705,0.5623374999999999,0.024529,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-08-08,5.8416665000000005,15.0,2.952174,0.189725,0.5104165,0.036941,0.23403410125607996,-0.6946217011481527,0.680241671572174,15.0
2020-08-09,8.211458499999999,14.0,2.629167,0.198658,0.5015525000000001,0.041706,0.23403410125607996,-0.6946217011481527,0.680241671572174,14.0
2020-08-10,8.78333325,13.0,1.883333,0.1861415,0.5916665,0.036588,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-08-11,10.0766668,16.0,1.96,0.1928945,0.576299,0.048471,0.23403410125607996,-0.6946217011481527,0.680241671572174,16.0
2020-08-12,11.5104165,18.0,1.934783,0.1436835,0.4583335,0.034235,0.23403410125607996,-0.6946217011481527,0.680241671572174,18.0
2020-08-13,6.9145835,12.0,1.158333,0.1542414999999999,0.5458335000000001,0.028,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-08-14,7.4,19.0,2.1125,0.1649085,0.5625,0.026471,0.23403410125607996,-0.6946217011481527,0.680241671572174,19.0
2020-08-15,9.078409,22.0,1.869565,0.1295505,0.5295455,0.016765,0.23403410125607996,-0.6946217011481527,0.680241671572174,22.0
2020-08-16,10.34166675,18.0,1.0375,0.134679,0.5086955,0.02,0.23403410125607996,-0.6946217011481527,0.680241671572174,18.0
2020-08-17,8.228125,15.0,0.665217,0.110925,0.5354165,0.029176,0.23403410125607996,-0.6946217011481527,0.680241671572174,15.0
2020-08-18,6.37727275,14.0,1.079167,0.1338085,0.5833335,0.022588,0.23403410125607996,-0.6946217011481527,0.680241671572174,14.0
2020-08-19,5.7608334,11.0,1.470833,0.1242355,0.5785715,0.015,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-08-20,4.3725000000000005,9.0,1.470833,0.1254085,0.5791664999999999,0.017647,0.23403410125607996,-0.6946217011481527,0.680241671572174,9.0
2020-08-21,3.73333325,11.0,1.320833,0.12515,0.73125,0.031353,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-08-22,4.384091,11.0,1.752174,0.1560165,0.5375000000000001,0.03,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-08-23,6.8391666,12.0,1.295833,0.186,0.55,0.027176,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-08-24,7.9375,13.0,1.343478,0.17785,0.6958335,0.025235,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-08-25,8.42395825,17.0,1.7,0.1972335,0.60625,0.029765,0.23403410125607996,-0.6946217011481527,0.680241671572174,17.0
2020-08-26,8.5427272,16.0,1.358333,0.1027,0.5833335,0.026765,0.23403410125607996,-0.6946217011481527,0.680241671572174,16.0
2020-08-27,2.328125,7.0,0.466667,0.138179,0.6951295,0.009647,0.23403410125607996,-0.6946217011481527,0.680241671572174,7.0
2020-08-28,3.6052085,9.0,1.895833,0.1341585,0.58125,0.019824,0.23403410125607996,-0.6946217011481527,0.680241671572174,9.0
2020-08-29,4.0508334,9.0,1.16087,0.20625,0.6979165,0.014059,0.23403410125607996,-0.6946217011481527,0.680241671572174,9.0
2020-08-30,7.525,13.0,1.933333,0.13014,0.6037265,0.019176,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-08-31,2.5208335,8.0,0.373913,0.1251165,0.5506489999999999,0.020588,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-09-01,3.4216666000000004,9.0,1.375,0.1257835,0.5541665,0.024824,0.23403410125607996,-0.6946217011481527,0.680241671572174,9.0
2020-09-02,3.8239585,11.0,1.704167,0.12335,0.6125,0.016706,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-09-03,3.26979175,7.0,2.245833,0.1670585,0.6375,0.016353,0.23403410125607996,-0.6946217011481527,0.680241671572174,7.0
2020-09-04,4.9491668,12.0,1.6875,0.152782,0.637578,0.027235,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-09-05,5.065625,14.0,1.095652,0.1246835,0.5604165000000001,0.022588,0.23403410125607996,-0.6946217011481527,0.680241671572174,14.0
2020-09-06,4.4270835,11.0,0.704167,0.1764885,0.5857144999999999,0.024706,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-09-07,6.278333399999999,13.0,1.491304,0.15155,0.5729165,0.029412,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-09-08,5.165625,12.0,1.329167,0.1615579999999999,0.583442,0.032,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-09-09,5.3363635,13.0,1.8875,0.198325,0.55,0.023353,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-09-10,6.7433334,15.0,3.116667,0.1558165,0.5666665,0.012235,0.23403410125607996,-0.6946217011481527,0.680241671572174,15.0
2020-09-11,4.80520825,11.0,2.391667,0.1387585,0.375,0.013176,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-09-12,4.159375,10.0,1.26087,0.1363245,0.174026,0.014529,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-09-13,4.5733332,12.0,1.158333,0.1552684999999999,0.2173915,0.027235,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-09-14,5.83020825,13.0,0.856522,0.109225,0.2895835,0.024706,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-09-15,3.509375,10.0,0.754167,0.114325,0.2458334999999999,0.014765,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-09-16,2.4616668,8.0,1.829167,0.1401365,0.3291665,0.0294,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-09-17,3.72291675,11.0,2.214286,0.1442,0.2958334999999999,0.029176,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-09-18,5.17291675,12.0,1.5875,0.1277835,0.2854165,0.024824,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-09-20,2.15416675,6.0,0.820833,0.1178615,0.125,0.018588,0.23403410125607996,-0.6946217011481527,0.680241671572174,6.0
2020-09-21,3.4739585,8.0,1.23913,0.1485,0.11875,0.018118,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-09-23,3.5125,11.0,2.116667,0.1670335,0.39375,0.032235,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-09-24,6.91145825,16.0,1.4,0.2165525,0.301948,0.030412,0.23403410125607996,-0.6946217011481527,0.680241671572174,16.0
2020-09-25,9.0825,17.0,1.4375,0.214875,0.2479164999999999,0.027294,0.23403410125607996,-0.6946217011481527,0.680241671572174,17.0
2020-09-26,9.4614585,19.0,1.7625,0.2475,0.2416665,0.034529,0.23403410125607996,-0.6946217011481527,0.680241671572174,19.0
2020-10-01,2.7616666000000003,7.0,1.327273,0.1664915,0.3166664999999999,0.021647,0.23403410125607996,-0.6946217011481527,0.680241671572174,7.0
2020-10-02,5.6708335000000005,12.0,3.6125,0.1649775,0.2532465,0.011412,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-10-17,3.615625,8.0,0.966667,0.13155,0.5020835,0.016706,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-10-18,2.91458325,5.0,0.929167,0.2263055,0.442857,0.022588,0.23403410125607996,-0.6946217011481527,0.680241671572174,5.0
2020-10-19,7.3941666,12.0,2.669565,0.190975,0.60625,0.024765,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-10-20,6.7697915,13.0,2.666667,0.2033,0.54375,0.011636,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-10-21,5.9125,12.0,3.720833,0.193375,0.5208335,0.018882,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-10-26,4.334375,8.0,0.626087,0.1806325,0.335577,0.012471,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-10-28,3.34,7.0,0.791667,0.172591,0.364907,0.011,0.23403410125607996,-0.6946217011481527,0.680241671572174,7.0
2020-10-29,3.8708335,6.0,2.569565,0.20125,0.4854165,0.022882,0.23403410125607996,-0.6946217011481527,0.680241671572174,6.0
2020-10-30,4.88541675,8.0,2.070833,0.1563095,0.3879869999999999,0.013412,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-10-31,3.7608334,6.0,1.83913,0.2177414999999999,0.25625,0.016471,0.23403410125607996,-0.6946217011481527,0.680241671572174,6.0
2020-11-01,6.95833325,10.0,3.2375,0.248677,0.326708,0.025,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-11-02,9.278125,13.0,3.130435,0.1192,0.4958335,0.032,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-11-03,1.75,5.0,-0.504167,0.1197495,0.450974,0.019353,0.23403410125607996,-0.6946217011481527,0.680241671572174,5.0
2020-11-04,2.32,4.0,0.3875,0.1952,0.2833335,0.024294,0.23403410125607996,-0.6946217011481527,0.680241671572174,4.0
2020-11-05,4.576087,9.0,3.35,0.1857,0.5333335,0.040059,0.23403410125607996,-0.6946217011481527,0.680241671572174,9.0
2020-11-06,5.415,12.0,1.720833,0.236668,0.675,0.041059,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-11-07,6.81354175,15.0,2.269565,0.2687684999999999,0.615909,0.043706,0.23403410125607996,-0.6946217011481527,0.680241671572174,15.0
2020-11-08,11.02708325,20.0,1.5875,0.2737644999999999,0.4484475,0.033706,0.23403410125607996,-0.6946217011481527,0.680241671572174,20.0
2020-11-09,15.145,24.0,2.447826,0.2610635,0.3583334999999999,0.028471,0.23403410125607996,-0.6946217011481527,0.680241671572174,24.0
2020-11-10,15.1885415,22.0,3.620833,0.234424,0.4875,0.032941,0.23403410125607996,-0.6946217011481527,0.680241671572174,22.0
2020-11-11,12.03229175,19.0,4.3,0.1620075,0.3064935,0.024706,0.23403410125607996,-0.6946217011481527,0.680241671572174,19.0
2020-11-12,4.6166666,10.0,1.3375,0.155949,0.3349999999999999,0.020471,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-11-13,2.8197917500000003,6.0,0.55,0.1798055,0.2895835,0.011588,0.23403410125607996,-0.6946217011481527,0.680241671572174,6.0
2020-11-14,4.2864585,7.0,1.295652,0.151105,0.2854165,0.023471,0.23403410125607996,-0.6946217011481527,0.680241671572174,7.0
2020-11-15,4.6925,7.0,0.945833,0.1621429999999999,0.322619,0.030588,0.23403410125607996,-0.6946217011481527,0.680241671572174,7.0
2020-11-16,5.95729175,9.0,1.634783,0.1279445,0.3416665,0.029824,0.23403410125607996,-0.6946217011481527,0.680241671572174,9.0
2020-11-17,3.0947915,5.0,-0.025,0.181739,0.2770835,0.030941,0.23403410125607996,-0.6946217011481527,0.680241671572174,5.0
2020-11-18,4.9130434,8.0,0.404167,0.1519964999999999,0.1520835,0.029118,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-11-19,2.7141305,5.0,-0.0625,0.1967725,0.232143,0.028235,0.23403410125607996,-0.6946217011481527,0.680241671572174,5.0
2020-11-20,4.95729175,10.0,3.416667,0.2264585,0.5229165,0.026176,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-11-21,6.5141666,14.0,5.76087,0.218127,0.3083335,0.025059,0.23403410125607996,-0.6946217011481527,0.680241671572174,14.0
2020-11-22,7.07604175,13.0,1.808333,0.20025,0.1080744999999999,0.025941,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-11-23,4.780208249999999,8.0,0.83913,0.1968915,0.2483765,0.025294,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-11-24,2.2,4.0,0.8125,0.186413,0.1416665,0.027647,0.23403410125607996,-0.6946217011481527,0.680241671572174,4.0
2020-11-26,6.27604175,12.0,9.625,0.330185,0.2083335,0.009471,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-11-27,7.277500000000001,10.0,6.2125,0.3052045,0.23474,0.012235,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-11-28,4.96354175,8.0,2.513043,0.2391775,0.2583335,0.023235,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-11-29,6.46666675,10.0,0.7125,0.2236135,0.219565,0.019176,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-11-30,6.721666600000001,10.0,1.982609,0.2863259999999999,0.2875,0.032353,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-12-01,8.64239125,13.0,4.225,0.1974525,0.3646105,0.026765,0.23403410125607996,-0.6946217011481527,0.680241671572174,13.0
2020-12-02,6.00833325,14.0,0.629167,0.1893045,0.3520835,0.025647,0.23403410125607996,-0.6946217011481527,0.680241671572174,14.0
2020-12-03,2.5808332,5.0,1.075,0.191239,0.3333335,0.025588,0.23403410125607996,-0.6946217011481527,0.680241671572174,5.0
2020-12-04,3.76875,7.0,2.033333,0.2214275,0.5,0.025471,0.23403410125607996,-0.6946217011481527,0.680241671572174,7.0
2020-12-05,5.5052085,11.0,6.317391,0.2198255,0.364935,0.025824,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-12-06,4.2375,6.0,2.525,0.1876135,0.3425465,0.030059,0.23403410125607996,-0.6946217011481527,0.680241671572174,6.0
2020-12-07,1.7729167499999998,3.0,-0.578261,0.1819565,0.2520835,0.028529,0.23403410125607996,-0.6946217011481527,0.680241671572174,3.0
2020-12-08,2.3197915,4.0,0.004167,0.1897175,0.6166665,0.027882,0.23403410125607996,-0.6946217011481527,0.680241671572174,4.0
2020-12-09,4.2275,8.0,2.308333,0.2114015,0.364935,0.018941,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-12-10,7.275,12.0,3.979167,0.223297,0.1958335,0.018941,0.23403410125607996,-0.6946217011481527,0.680241671572174,12.0
2020-12-11,5.221875,8.0,2.504167,0.26929,0.2729165,0.016294,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-12-12,10.075,15.0,5.982609,0.3092535,0.1770835,0.018706,0.23403410125607996,-0.6946217011481527,0.680241671572174,15.0
2020-12-13,13.63125,17.0,4.808333,0.2556905,0.0202385,0.018706,0.23403410125607996,-0.6946217011481527,0.680241671572174,17.0
2020-12-14,6.4614585,9.0,3.31875,0.1999565,0.0479165,0.020765,0.23403410125607996,-0.6946217011481527,0.680241671572174,9.0
2020-12-17,4.2583335,11.0,0.575,0.1825455,0.323052,0.035471,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-12-19,4.17083325,8.0,2.125,0.2604935,0.4979165,0.017588,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-12-23,7.775,11.0,1.491667,0.209058,0.01875,0.021824,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-12-24,4.657500000000001,11.0,4.7375,0.269308,0.0479165,0.034,0.23403410125607996,-0.6946217011481527,0.680241671572174,11.0
2020-12-26,3.48125,8.0,2.034783,0.1957825,0.1604165,0.025471,0.23403410125607996,-0.6946217011481527,0.680241671572174,8.0
2020-12-27,3.5325,6.0,1.391667,0.22175,0.0475155,0.018176,0.23403410125607996,-0.6946217011481527,0.680241671572174,6.0
2020-12-28,7.03125,10.0,3.286957,0.2950215,0.1270835,0.021647,0.23403410125607996,-0.6946217011481527,0.680241671572174,10.0
2020-12-30,2.1633334,7.0,1.127778,0.191587,0.3333335,0.030154,0.23403410125607996,-0.6946217011481527,0.680241671572174,7.0
2020-01-05,8.9225,13.0,8.030435,0.1107789999999999,1.1130435,0.028,0.21190713363125938,-0.6923725982353042,0.6897213581795751,13.0
2020-02-04,11.885,17.0,14.627273,0.3388255,0.575,0.020471,0.21190713363125938,-0.6923725982353042,0.6897213581795751,17.0
2020-02-16,13.7458334,19.0,14.391304,0.225,-0.0065215,0.026118,0.21190713363125938,-0.6923725982353042,0.6897213581795751,19.0
2020-02-22,11.15729175,21.0,13.617391,0.283424,-0.004348,0.019882,0.21190713363125938,-0.6923725982353042,0.6897213581795751,21.0
2020-02-28,1.905,5.0,4.421739,0.198188,0.0835405,0.039882,0.21190713363125938,-0.6923725982353042,0.6897213581795751,5.0
2020-03-05,4.4966666,10.0,2.830435,0.155888,0.026708,0.018941,0.21190713363125938,-0.6923725982353042,0.6897213581795751,10.0
2020-03-11,9.4033332,30.0,10.869565,0.0809785,0.026708,0.028176,0.21190713363125938,-0.6923725982353042,0.6897213581795751,30.0
2020-03-17,6.3058334,16.0,10.530435,0.1238635,0.035606,0.032059,0.21190713363125938,-0.6923725982353042,0.6897213581795751,16.0
2020-03-23,5.3325000000000005,7.0,4.356522,0.114855,0.002174,0.032471,0.21190713363125938,-0.6923725982353042,0.6897213581795751,7.0
2020-04-28,4.3808334,4.0,2.704348,0.1111745,0.115909,0.028471,0.21190713363125938,-0.6923725982353042,0.6897213581795751,4.3808334
2020-05-04,5.4916666,14.0,2.8,0.1045455,0.2333335,0.029529,0.21190713363125938,-0.6923725982353042,0.6897213581795751,14.0
2020-05-10,2.195,4.0,1.047826,0.1,0.158385,0.039294,0.21190713363125938,-0.6923725982353042,0.6897213581795751,4.0
2020-05-13,4.186666799999999,5.0,3.104545,0.125815,0.1403725,0.030353,0.21190713363125938,-0.6923725982353042,0.6897213581795751,5.0
2020-06-03,4.6525,13.0,4.836842,0.163949,0.415909,0.023412,0.21190713363125938,-0.6923725982353042,0.6897213581795751,13.0
2020-06-09,4.0,10.0,3.130435,0.11,0.351579,0.021706,0.21190713363125938,-0.6923725982353042,0.6897213581795751,10.0
2020-06-12,5.379762,16.0,2.89,0.1,0.31,0.035,0.21190713363125938,-0.6923725982353042,0.6897213581795751,16.0
2020-06-15,3.915,8.0,1.665217,0.1339675,0.2180125,0.019471,0.21190713363125938,-0.6923725982353042,0.6897213581795751,8.0
2020-06-21,7.0625,14.0,2.234783,0.102174,0.4295029999999999,0.035235,0.21190713363125938,-0.6923725982353042,0.6897213581795751,14.0
2020-06-27,6.3175,13.0,3.852174,0.123279,0.4770189999999999,0.035882,0.21190713363125938,-0.6923725982353042,0.6897213581795751,13.0
2020-07-03,8.1541666,14.0,2.708696,0.12971,0.5086955,0.017529,0.21190713363125938,-0.6923725982353042,0.6897213581795751,14.0
2020-07-09,9.7583332,18.0,4.082609,0.1298915,0.497205,0.027118,0.21190713363125938,-0.6923725982353042,0.6897213581795751,18.0
2020-07-15,6.5091668,12.0,2.621739,0.092857,0.399524,0.026294,0.21190713363125938,-0.6923725982353042,0.6897213581795751,12.0
2020-07-21,5.8166668,12.0,2.343478,0.0979165,0.515909,0.024529,0.21190713363125938,-0.6923725982353042,0.6897213581795751,12.0
2020-07-27,8.1683334,14.0,1.673913,0.104762,0.59,0.038529,0.21190713363125938,-0.6923725982353042,0.6897213581795751,14.0
2020-08-02,5.8966666000000005,10.0,2.365217,0.102174,0.549068,0.030118,0.21190713363125938,-0.6923725982353042,0.6897213581795751,10.0
2020-08-08,6.04,13.0,3.256522,0.144837,0.4857145,0.030235,0.21190713363125938,-0.6923725982353042,0.6897213581795751,13.0
2020-08-14,7.0483334,17.0,3.343478,0.1065215,0.5425465,0.025765,0.21190713363125938,-0.6923725982353042,0.6897213581795751,17.0
2020-09-01,3.83,8.0,2.404348,0.1348485,0.706818,0.026824,0.21190713363125938,-0.6923725982353042,0.6897213581795751,8.0
2020-09-07,5.4558332,10.0,2.373913,0.102174,0.656211,0.030176,0.21190713363125938,-0.6923725982353042,0.6897213581795751,10.0
2020-09-13,4.7391668,8.0,2.456522,0.095652,0.1590065,0.031824,0.21190713363125938,-0.6923725982353042,0.6897213581795751,8.0
2020-09-19,4.2091666000000005,11.0,2.647826,0.1211955,0.0900625,0.017529,0.21190713363125938,-0.6923725982353042,0.6897213581795751,11.0
2020-09-25,10.4625,22.0,5.869565,0.234058,0.2518635,0.027706,0.21190713363125938,-0.6923725982353042,0.6897213581795751,22.0
2020-10-01,2.4425,6.0,3.5,0.125453,0.264907,0.020412,0.21190713363125938,-0.6923725982353042,0.6897213581795751,6.0
2020-10-07,6.848333200000001,14.0,5.252174,0.1105075,0.397205,0.032647,0.21190713363125938,-0.6923725982353042,0.6897213581795751,14.0
2020-10-13,3.6533334,8.0,3.178261,0.1045455,0.27803,0.012706,0.21190713363125938,-0.6923725982353042,0.6897213581795751,8.0
2020-10-19,6.1925,10.0,4.478261,0.1744565,0.158385,0.022529,0.21190713363125938,-0.6923725982353042,0.6897213581795751,10.0
2020-10-25,4.2633334000000005,8.0,3.06087,0.1,0.1447205,0.026118,0.21190713363125938,-0.6923725982353042,0.6897213581795751,8.0
2020-10-31,6.08,10.0,4.773913,0.2680249999999999,0.3086955,0.014,0.21190713363125938,-0.6923725982353042,0.6897213581795751,10.0
2020-11-06,11.2066666,29.0,11.8,0.313068,0.5075755,0.021,0.21190713363125938,-0.6923725982353042,0.6897213581795751,29.0
2020-11-12,5.66,9.0,6.208696,0.115036,0.3130435,0.013824,0.21190713363125938,-0.6923725982353042,0.6897213581795751,9.0
2020-11-18,4.3091668,9.0,3.408696,0.141111,0.1761905,0.021706,0.21190713363125938,-0.6923725982353042,0.6897213581795751,9.0
2020-11-24,2.1258332,4.0,3.395652,0.1178029999999999,0.1901515,0.022,0.21190713363125938,-0.6923725982353042,0.6897213581795751,4.0
2020-11-30,12.2008332,21.0,8.435,0.3166664999999999,0.5964285,0.029824,0.21190713363125938,-0.6923725982353042,0.6897213581795751,21.0
2020-12-12,16.4533332,22.0,12.882609,0.3524454999999999,0.630435,0.019647,0.21190713363125938,-0.6923725982353042,0.6897213581795751,22.0
2020-12-24,6.531666599999999,23.0,9.226087,0.1612315,0.428882,0.034118,0.21190713363125938,-0.6923725982353042,0.6897213581795751,23.0
2020-12-30,5.8266666,15.0,6.673913,0.292857,0.4761904999999999,0.020765,0.21190713363125938,-0.6923725982353042,0.6897213581795751,15.0
2021-01-07,6.408333333333334,15.0,10.313636,0.15625,0.59375,0.025529,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,15.0
2021-01-10,7.483333333333333,9.0,6.016667,0.1706875,0.26875,0.021882,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,9.0
2021-01-11,6.93333325,11.0,4.057143,0.1388955,1.0020835,0.02,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,11.0
2021-01-12,4.798611,8.0,7.295833,0.132616,0.8763974999999999,0.019647,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,8.0
2021-01-13,8.95625,15.0,9.166667,0.202646,1.0645835,0.027529,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,15.0
2021-01-15,7.973016,19.0,16.7375,0.1213984999999999,0.912733,0.033529,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,19.0
2021-01-16,3.572222333333334,19.0,7.604167,0.152271,0.70625,0.018941,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,19.0
2021-01-17,4.3,19.0,12.183333,0.191375,0.5770835000000001,0.027,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,19.0
2021-01-20,7.637499999999999,28.0,17.0,0.2334375,0.6604165,0.035235,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,28.0
2021-01-21,10.739583499999998,30.0,11.021739,0.2039165,0.9375,0.024941,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,30.0
2021-01-22,6.2902175,24.0,10.9375,0.1789925,0.3933335,0.014588,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,24.0
2021-01-23,4.1625000000000005,8.0,7.520833,0.203375,0.1479165,0.018294,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,8.0
2021-01-24,2.502777666666667,9.0,3.995833,0.1925415,0.16875,0.017882,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,9.0
2021-01-25,6.1125,15.0,6.272727,0.186646,0.075,0.014882,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,15.0
2021-01-26,6.0125,18.0,6.995833,0.178949,0.2245345,0.026118,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,18.0
2021-01-27,4.768055666666666,14.0,6.383333,0.1910415,0.4395835,0.024471,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,14.0
2021-01-29,6.3357145,11.0,5.629167,0.218275,0.4524845,0.023471,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,11.0
